"OriginalID","FinalID","OriginalTraitName","OriginalTraitDef","StandardisedTraitName","StandardisedTraitDef","OriginalTraitValue","OriginalTraitUnit","OriginalErrorPos","OriginalErrorNeg","OriginalErrorUnit","StandardisedTraitValue","StandardisedTraitUnit","StandardisedErrorPos","StandardisedErrorNeg","StandardisedErrorUnit","Replicates","Habitat","Labfield","ArenaValue","ArenaUnit","ArenaValueSI","ArenaUnitSI","AmbientTemp","AmbientTempMethod","AmbientTempUnit","AmbientLight","AmbientLightUnit","SecondStressor","SecondStressorDef","SecondStressorValue","SecondStressorUnit","EquilibTimeValue","EquilibTimeUnit","ObsTimeValue","ObsTimeUnit","ObsTimeValueSI","ObsTimeUnitSI","ObsTimeNotes","ResRepValue","ResRepUnit","ResRepValueSI","ResRepUnitSI","Climate","Location","LocationType","LocationDate","CoordinateType","Latitude","Longitude","TaxaPresent","TraitMotivation","TraitOrg","TraitRelevantTaxa","Consumer","ConCommon","ConWholePart","ConWholePartType","ConIDLevel","ConKingdom","ConPhylum","ConClass","ConOrder","ConFamily","ConGenus","ConSpecies","ConTrophic","ConTrophicGroup_citation","ConType","ConStage","ConThermy","ConTemp","ConTempUnit","ConTempMethod","ConLabGrowthTemp","ConLabGrowthTempUnit","ConLabGrowthDur","ConLabGrowthDurUnit","ConAcc","ConAccTemp","ConAccTempNotes","ConAccTime","ConAccTimeNotes","ConAccTimeUnit","ConOrigTemp","ConOrigTempNotes","ConOrigTime","ConOrigTimeNotes","ConOrigTimeUnit","ConSize","ConSizeUnit","ConSizeType","ConSizeSI","ConSizeUnitSI","ConDenValue","ConDenUnit","ConDenTypeSI","ConDenValueSI","ConDenUnitSI","ConMassValueSI","ConMassUnitSI","ConTimeTestTemp","ConTimeTestTempNotes","ConTimeTestTempUnit","ConTimeTestTempSI","ConTimeTestTempUnitSI","Resource","ResCommon","ResIDLevel","ResKingdom","ResPhylum","ResClass","ResOrder","ResFamily","ResGenus","ResSpecies","ResTrophic","ResTrophicGroup_citation","ResType","ResStage","ResThermy","ResTemp","ResTempUnit","ResTempMethod","ResLabGrowthTemp","ResLabGrowthTempUnit","ResLabGrowthDur","ResLabGrowthDurUnit","ResAcc","ResAccTemp","ResAccTempNotes","ResAccTime","ResAccTimeNotes","ResAccTimeUnit","ResOrigTemp","ResOrigTempNotes","ResOrigTime","ResOrigTimeNotes","ResOrigTimeUnit","ResSize","ResSizeUnit","ResSizeType","ResSizeSI","ResSizeUnitSI","ResDenValue","ResDenUnit","ResDenTypeSI","ResDenValueSI","ResDenUnitSI","ResMassValueSI","ResMassUnitSI","ResTimeTestTemp","ResTimeTestTempNotes","ResTimeTestTempUnit","ResTimeTestTempSI","ResTimeTestTempUnitSI","PhysicalProcess","PhysicalProcess_1","PhysicalProcess_2","CitationID","Citation","DOI","Published","FigureTable","Notes","SubmittedBy","ContributorEmail","ManualCheck"
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.251356,"Square root (h-1)",NA,NA,NA,1.75e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",29,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.30941,"Square root (h-1)",NA,NA,NA,2.66e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2258,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",30.2258,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.338118,"Square root (h-1)",NA,NA,NA,3.18e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1613,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",32.1613,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.359171,"Square root (h-1)",NA,NA,NA,3.58e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7742,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",33.7742,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.355981,"Square root (h-1)",NA,NA,NA,3.52e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.871,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",34.871,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.37193,"Square root (h-1)",NA,NA,NA,3.84e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4194,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",36.4194,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.381499,"Square root (h-1)",NA,NA,NA,4.04e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9677,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",37.9677,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.387241,"Square root (h-1)",NA,NA,NA,4.17e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6452,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",39.6452,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.382775,"Square root (h-1)",NA,NA,NA,4.07e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5806,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",41.5806,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.317703,"Square root (h-1)",NA,NA,NA,2.8e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5806,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",43.5806,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
82,82,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.298565,"Square root (h-1)",NA,NA,NA,2.48e-05,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.129,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferriphilum",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferriphilum",NA,NA,NA,NA,"ectotherm",45.129,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
83,83,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.111643,"Square root (h-1)",NA,NA,NA,3.46e-06,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0968,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferrooxidans",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferrooxidans",NA,NA,NA,NA,"ectotherm",18.0968,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
83,83,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.12823,"Square root (h-1)",NA,NA,NA,4.57e-06,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1613,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferrooxidans",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferrooxidans",NA,NA,NA,NA,"ectotherm",20.1613,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
83,83,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.1563,"Square root (h-1)",NA,NA,NA,6.79e-06,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1613,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferrooxidans",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferrooxidans",NA,NA,NA,NA,"ectotherm",22.1613,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
83,83,"Oxidation of Fe3+","Square root (1/time to double Fe3+ concentration)","Fe3+ Oxidation Rate",NA,0.179266,"Square root (h-1)",NA,NA,NA,8.93e-06,"s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.129,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSIRO Land and Water, Underwood Avenue, Floreat, Perth, WA 6014, Australia","Author",NA,NA,NA,NA,"consumer",NA,NA,NA,"Leptospirillum ferrooxidans",NA,NA,NA,"Species","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","ferrooxidans",NA,NA,NA,NA,"ectotherm",23.129,"Celcius","Inferred (Ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314","10.1016/j.mineng.2005.04.006",TRUE,"Figure 4",NA,"Tom Smith",NA,NA
